head	rel	tail	hastscore	hasescore	hasdscore
733	1	1506	1.0	1.0	1.0
124	1	416	1.0	1.0	1.0
932	1	662	1.0	1.0	1.0
40	1	735	1.0	1.0	1.0
172	1	35	1.0	1.0	1.0
452	1	253	1.0	1.0	1.0
315	1	950	1.0	1.0	1.0
46	1	117	1.0	1.0	1.0
808	1	1622	1.0	1.0	1.0
977	1	164	1.0	1.0	1.0
97	1	2542	1.0	1.0	1.0
1015	1	1991	1.0	1.0	1.0
540	1	541	1.0	1.0	1.0
977	1	110	1.0	1.0	1.0
1255	1	648	1.0	1.0	1.0
310	1	1723	1.0	1.0	1.0
127	1	1785	1.0	1.0	1.0
821	1	807	1.0	1.0	1.0
58	1	1731	1.0	1.0	1.0
320	1	9	1.0	1.0	1.0
113	1	402	1.0	1.0	1.0
177	1	188	1.0	1.0	1.0
335	1	482	1.0	1.0	1.0
109	1	735	1.0	1.0	1.0
34	1	1926	1.0	1.0	1.0
177	1	92	1.0	1.0	1.0
365	1	1439	1.0	1.0	1.0
261	1	96	1.0	1.0	1.0
455	1	866	1.0	1.0	1.0
206	1	343	1.0	1.0	1.0
56	1	408	1.0	1.0	1.0
540	1	1170	1.0	1.0	1.0
140	1	1660	1.0	1.0	1.0
10	1	897	1.0	1.0	1.0
540	1	253	1.0	1.0	1.0
339	1	761	1.0	1.0	1.0
323	1	980	1.0	1.0	1.0
1097	1	3262	1.0	1.0	1.0
124	1	2303	1.0	1.0	1.0
99	1	1437	1.0	1.0	1.0
156	1	1842	1.0	1.0	1.0
431	1	1551	1.0	1.0	1.0
637	1	1265	1.0	1.0	1.0
466	1	1651	1.0	1.0	1.0
665	1	1353	1.0	1.0	1.0
394	1	2106	1.0	1.0	1.0
637	1	1885	1.0	1.0	1.0
56	1	148	1.0	1.0	1.0
383	1	1617	1.0	1.0	1.0
120	1	57	1.0	1.0	1.0
227	1	126	1.0	1.0	1.0
626	1	1432	1.0	1.0	1.0
166	1	517	1.0	1.0	1.0
272	1	869	1.0	1.0	1.0
1045	1	336	1.0	1.0	1.0
172	1	1360	1.0	1.0	1.0
1255	1	2936	1.0	1.0	1.0
122	1	1271	1.0	1.0	1.0
374	1	735	1.0	1.0	1.0
1253	1	1236	1.0	1.0	1.0
113	1	802	1.0	1.0	1.0
229	1	1789	1.0	1.0	1.0
1045	1	1106	1.0	1.0	1.0
219	1	74	1.0	1.0	1.0
929	1	553	1.0	1.0	1.0
323	1	950	1.0	1.0	1.0
1253	1	1443	1.0	1.0	1.0
942	1	2301	1.0	1.0	1.0
10	1	1547	1.0	1.0	1.0
561	1	180	1.0	1.0	1.0
95	1	728	1.0	1.0	1.0
115	1	548	1.0	1.0	1.0
58	1	2030	1.0	1.0	1.0
118	1	1042	1.0	1.0	1.0
237	1	636	1.0	1.0	1.0
24	1	944	1.0	1.0	1.0
197	1	1526	1.0	1.0	1.0
24	1	1591	1.0	1.0	1.0
397	1	883	1.0	1.0	1.0
288	1	185	1.0	1.0	1.0
334	1	1450	1.0	1.0	1.0
561	1	2286	1.0	1.0	1.0
599	1	982	1.0	1.0	1.0
825	1	1371	1.0	1.0	1.0
1094	1	385	1.0	1.0	1.0
392	1	866	1.0	1.0	1.0
268	1	1106	1.0	1.0	1.0
227	1	1277	1.0	1.0	1.0
206	1	1101	1.0	1.0	1.0
223	1	1926	1.0	1.0	1.0
626	1	265	1.0	1.0	1.0
250	1	1651	1.0	1.0	1.0
365	1	1359	1.0	1.0	1.0
733	1	1882	1.0	1.0	1.0
239	1	2303	1.0	1.0	1.0
250	1	1347	1.0	1.0	1.0
237	1	1931	1.0	1.0	1.0
1253	1	2168	1.0	1.0	1.0
808	1	79	1.0	1.0	1.0
1094	1	65	1.0	1.0	1.0
137	1	945	1.0	1.0	1.0
477	1	2286	1.0	1.0	1.0
942	1	961	1.0	1.0	1.0
365	1	340	1.0	1.0	1.0
232	1	749	1.0	1.0	1.0
177	1	1983	1.0	1.0	1.0
808	1	685	1.0	1.0	1.0
229	1	1426	1.0	1.0	1.0
637	1	1779	1.0	1.0	1.0
219	1	2303	1.0	1.0	1.0
1045	1	1142	1.0	1.0	1.0
400	1	579	1.0	1.0	1.0
122	1	1607	1.0	1.0	1.0
733	1	822	1.0	1.0	1.0
378	1	359	1.0	1.0	1.0
276	1	273	1.0	1.0	1.0
261	1	301	1.0	1.0	1.0
697	1	2176	1.0	1.0	1.0
1097	1	1527	1.0	1.0	1.0
268	1	59	1.0	1.0	1.0
909	1	4293	1.0	1.0	1.0
229	1	76	1.0	1.0	1.0
328	1	2015	1.0	1.0	1.0
558	1	1145	1.0	1.0	1.0
581	1	174	1.0	1.0	1.0
46	1	25	1.0	1.0	1.0
953	1	962	1.0	1.0	1.0
787	1	1607	1.0	1.0	1.0
977	1	1115	1.0	1.0	1.0
28	1	585	1.0	1.0	1.0
118	1	565	1.0	1.0	1.0
42	1	2748	1.0	1.0	1.0
140	1	50	1.0	1.0	1.0
462	1	807	1.0	1.0	1.0
73	1	123	1.0	1.0	1.0
18	1	734	1.0	1.0	1.0
225	1	1717	1.0	1.0	1.0
444	1	25	1.0	1.0	1.0
932	1	901	1.0	1.0	1.0
142	1	1292	1.0	1.0	1.0
896	1	1191	1.0	1.0	1.0
637	1	211	1.0	1.0	1.0
376	1	930	1.0	1.0	1.0
575	1	409	1.0	1.0	1.0
942	1	1147	1.0	1.0	1.0
34	1	289	1.0	1.0	1.0
540	1	1596	1.0	1.0	1.0
472	1	1200	1.0	1.0	1.0
655	1	1106	1.0	1.0	1.0
67	1	1225	1.0	1.0	1.0
263	1	208	1.0	1.0	1.0
1675	1	464	1.0	1.0	1.0
127	1	1422	1.0	1.0	1.0
140	1	898	1.0	1.0	1.0
581	1	807	1.0	1.0	1.0
28	1	416	1.0	1.0	1.0
342	1	1334	1.0	1.0	1.0
626	1	684	1.0	1.0	1.0
124	1	1174	1.0	1.0	1.0
1045	1	92	1.0	1.0	1.0
353	1	641	1.0	1.0	1.0
640	1	1422	1.0	1.0	1.0
1094	1	3178	1.0	1.0	1.0
427	1	843	1.0	1.0	1.0
166	1	1104	1.0	1.0	1.0
334	1	957	1.0	1.0	1.0
124	1	143	1.0	1.0	1.0
8	1	385	1.0	1.0	1.0
177	1	1457	1.0	1.0	1.0
1153	1	862	1.0	1.0	1.0
113	1	59	1.0	1.0	1.0
688	1	445	1.0	1.0	1.0
527	1	3	1.0	1.0	1.0
89	1	259	1.0	1.0	1.0
609	1	2472	1.0	1.0	1.0
152	1	876	1.0	1.0	1.0
127	1	2652	1.0	1.0	1.0
658	1	1360	1.0	1.0	1.0
896	1	151	1.0	1.0	1.0
241	1	2483	1.0	1.0	1.0
355	1	769	1.0	1.0	1.0
315	1	964	1.0	1.0	1.0
895	1	25	1.0	1.0	1.0
109	1	1763	1.0	1.0	1.0
378	1	457	1.0	1.0	1.0
229	1	863	1.0	1.0	1.0
808	1	26	1.0	1.0	1.0
358	1	442	1.0	1.0	1.0
156	1	1215	1.0	1.0	1.0
197	1	1961	1.0	1.0	1.0
661	1	1443	1.0	1.0	1.0
400	1	1613	1.0	1.0	1.0
325	1	76	1.0	1.0	1.0
658	1	788	1.0	1.0	1.0
42	1	1437	1.0	1.0	1.0
527	1	1412	1.0	1.0	1.0
142	1	60	1.0	1.0	1.0
475	1	226	1.0	1.0	1.0
376	1	245	1.0	1.0	1.0
325	1	749	1.0	1.0	1.0
475	1	769	1.0	1.0	1.0
89	1	1105	1.0	1.0	1.0
131	1	593	1.0	1.0	1.0
520	1	133	1.0	1.0	1.0
48	1	1191	1.0	1.0	1.0
237	1	1717	1.0	1.0	1.0
599	1	299	1.0	1.0	1.0
455	1	1069	1.0	1.0	1.0
575	1	1480	1.0	1.0	1.0
73	1	265	1.0	1.0	1.0
42	1	1104	1.0	1.0	1.0
462	1	2161	1.0	1.0	1.0
328	1	1241	1.0	1.0	1.0
1253	1	259	1.0	1.0	1.0
276	1	1039	1.0	1.0	1.0
156	1	720	1.0	1.0	1.0
206	1	2869	1.0	1.0	1.0
839	1	304	1.0	1.0	1.0
427	1	1613	1.0	1.0	1.0
444	1	1457	1.0	1.0	1.0
540	1	866	1.0	1.0	1.0
547	1	1794	1.0	1.0	1.0
953	1	914	1.0	1.0	1.0
252	1	1221	1.0	1.0	1.0
276	1	2150	1.0	1.0	1.0
472	1	403	1.0	1.0	1.0
400	1	1815	1.0	1.0	1.0
395	1	1480	1.0	1.0	1.0
187	1	1354	1.0	1.0	1.0
1255	1	280	1.0	1.0	1.0
599	1	1138	1.0	1.0	1.0
688	1	1538	1.0	1.0	1.0
135	1	379	1.0	1.0	1.0
24	1	1880	1.0	1.0	1.0
75	1	1668	1.0	1.0	1.0
392	1	734	1.0	1.0	1.0
142	1	1631	1.0	1.0	1.0
665	1	583	1.0	1.0	1.0
431	1	1077	1.0	1.0	1.0
540	1	1069	1.0	1.0	1.0
118	1	418	1.0	1.0	1.0
427	1	343	1.0	1.0	1.0
733	1	1487	1.0	1.0	1.0
510	1	399	1.0	1.0	1.0
42	1	1516	1.0	1.0	1.0
268	1	1138	1.0	1.0	1.0
223	1	148	1.0	1.0	1.0
561	1	2134	1.0	1.0	1.0
1153	1	1541	1.0	1.0	1.0
99	1	630	1.0	1.0	1.0
310	1	636	1.0	1.0	1.0
227	1	47	1.0	1.0	1.0
1054	1	1212	1.0	1.0	1.0
431	1	805	1.0	1.0	1.0
48	1	857	1.0	1.0	1.0
315	1	290	1.0	1.0	1.0
320	1	1641	1.0	1.0	1.0
1015	1	1443	1.0	1.0	1.0
137	1	101	1.0	1.0	1.0
347	1	572	1.0	1.0	1.0
462	1	1105	1.0	1.0	1.0
787	1	14	1.0	1.0	1.0
395	1	1759	1.0	1.0	1.0
218	1	251	1.0	1.0	1.0
166	1	457	1.0	1.0	1.0
415	1	117	1.0	1.0	1.0
953	1	188	1.0	1.0	1.0
2	1	738	1.0	1.0	1.0
204	1	2568	1.0	1.0	1.0
658	1	1050	1.0	1.0	1.0
95	1	869	1.0	1.0	1.0
1157	1	916	1.0	1.0	1.0
827	1	555	1.0	1.0	1.0
400	1	20	1.0	1.0	1.0
187	1	1450	1.0	1.0	1.0
520	1	435	1.0	1.0	1.0
1029	1	270	1.0	1.0	1.0
142	1	9	1.0	1.0	1.0
281	1	337	1.0	1.0	1.0
827	1	1786	1.0	1.0	1.0
237	1	775	1.0	1.0	1.0
212	1	164	1.0	1.0	1.0
520	1	1543	1.0	1.0	1.0
97	1	2069	1.0	1.0	1.0
137	1	2134	1.0	1.0	1.0
95	1	4	1.0	1.0	1.0
135	1	1695	1.0	1.0	1.0
118	1	790	1.0	1.0	1.0
731	1	20	1.0	1.0	1.0
1255	1	504	1.0	1.0	1.0
651	1	243	1.0	1.0	1.0
177	1	1241	1.0	1.0	1.0
40	1	2196	1.0	1.0	1.0
328	1	1353	1.0	1.0	1.0
837	1	83	1.0	1.0	1.0
91	1	1538	1.0	1.0	1.0
135	1	1882	1.0	1.0	1.0
335	1	198	1.0	1.0	1.0
335	1	2247	1.0	1.0	1.0
89	1	304	1.0	1.0	1.0
257	1	1529	1.0	1.0	1.0
455	1	203	1.0	1.0	1.0
395	1	488	1.0	1.0	1.0
942	1	1979	1.0	1.0	1.0
477	1	596	1.0	1.0	1.0
1094	1	1827	1.0	1.0	1.0
932	1	724	1.0	1.0	1.0
244	1	60	1.0	1.0	1.0
510	1	1104	1.0	1.0	1.0
400	1	582	1.0	1.0	1.0
150	1	1013	1.0	1.0	1.0
206	1	2084	1.0	1.0	1.0
395	1	1538	1.0	1.0	1.0
229	1	1105	1.0	1.0	1.0
520	1	208	1.0	1.0	1.0
2	1	2795	1.0	1.0	1.0
397	1	982	1.0	1.0	1.0
525	1	1842	1.0	1.0	1.0
896	1	1186	1.0	1.0	1.0
392	1	224	1.0	1.0	1.0
71	1	1150	1.0	1.0	1.0
472	1	1680	1.0	1.0	1.0
1079	1	964	1.0	1.0	1.0
651	1	838	1.0	1.0	1.0
365	1	1173	1.0	1.0	1.0
109	1	1475	1.0	1.0	1.0
825	1	528	1.0	1.0	1.0
135	1	966	1.0	1.0	1.0
152	1	1186	1.0	1.0	1.0
1097	1	763	1.0	1.0	1.0
122	1	3206	1.0	1.0	1.0
263	1	1736	1.0	1.0	1.0
120	1	734	1.0	1.0	1.0
401	1	890	1.0	1.0	1.0
152	1	114	1.0	1.0	1.0
97	1	1292	1.0	1.0	1.0
91	1	782	1.0	1.0	1.0
244	1	767	1.0	1.0	1.0
1675	1	883	1.0	1.0	1.0
315	1	16	1.0	1.0	1.0
1015	1	205	1.0	1.0	1.0
637	1	982	1.0	1.0	1.0
347	1	1115	1.0	1.0	1.0
1079	1	897	1.0	1.0	1.0
640	1	1596	1.0	1.0	1.0
223	1	2196	1.0	1.0	1.0
122	1	863	1.0	1.0	1.0
122	1	450	1.0	1.0	1.0
942	1	1690	1.0	1.0	1.0
347	1	1854	1.0	1.0	1.0
320	1	755	1.0	1.0	1.0
1029	1	1667	1.0	1.0	1.0
376	1	1604	1.0	1.0	1.0
268	1	275	1.0	1.0	1.0
225	1	362	1.0	1.0	1.0
378	1	1597	1.0	1.0	1.0
462	1	1616	1.0	1.0	1.0
229	1	873	1.0	1.0	1.0
204	1	299	1.0	1.0	1.0
118	1	119	1.0	1.0	1.0
152	1	1721	1.0	1.0	1.0
58	1	213	1.0	1.0	1.0
376	1	653	1.0	1.0	1.0
63	1	1727	1.0	1.0	1.0
310	1	273	1.0	1.0	1.0
808	1	198	1.0	1.0	1.0
395	1	303	1.0	1.0	1.0
177	1	574	1.0	1.0	1.0
527	1	238	1.0	1.0	1.0
334	1	1524	1.0	1.0	1.0
67	1	2638	1.0	1.0	1.0
8	1	546	1.0	1.0	1.0
1029	1	303	1.0	1.0	1.0
525	1	482	1.0	1.0	1.0
115	1	1823	1.0	1.0	1.0
547	1	92	1.0	1.0	1.0
244	1	2692	1.0	1.0	1.0
120	1	2795	1.0	1.0	1.0
1157	1	311	1.0	1.0	1.0
46	1	800	1.0	1.0	1.0
315	1	105	1.0	1.0	1.0
239	1	1204	1.0	1.0	1.0
401	1	1478	1.0	1.0	1.0
1255	1	494	1.0	1.0	1.0
932	1	371	1.0	1.0	1.0
197	1	1050	1.0	1.0	1.0
24	1	490	1.0	1.0	1.0
718	1	1288	1.0	1.0	1.0
558	1	1125	1.0	1.0	1.0
218	1	586	1.0	1.0	1.0
581	1	332	1.0	1.0	1.0
288	1	488	1.0	1.0	1.0
896	1	1053	1.0	1.0	1.0
1054	1	1550	1.0	1.0	1.0
466	1	1236	1.0	1.0	1.0
452	1	1648	1.0	1.0	1.0
97	1	2816	1.0	1.0	1.0
56	1	1836	1.0	1.0	1.0
640	1	803	1.0	1.0	1.0
599	1	2483	1.0	1.0	1.0
475	1	450	1.0	1.0	1.0
177	1	2303	1.0	1.0	1.0
510	1	589	1.0	1.0	1.0
137	1	2300	1.0	1.0	1.0
575	1	198	1.0	1.0	1.0
821	1	988	1.0	1.0	1.0
400	1	2155	1.0	1.0	1.0
179	1	511	1.0	1.0	1.0
540	1	2196	1.0	1.0	1.0
609	1	1341	1.0	1.0	1.0
261	1	25	1.0	1.0	1.0
124	1	890	1.0	1.0	1.0
10	1	687	1.0	1.0	1.0
1015	1	1527	1.0	1.0	1.0
152	1	890	1.0	1.0	1.0
388	1	82	1.0	1.0	1.0
392	1	563	1.0	1.0	1.0
252	1	555	1.0	1.0	1.0
281	1	1352	1.0	1.0	1.0
825	1	1604	1.0	1.0	1.0
397	1	814	1.0	1.0	1.0
466	1	579	1.0	1.0	1.0
658	1	2106	1.0	1.0	1.0
637	1	158	1.0	1.0	1.0
127	1	1142	1.0	1.0	1.0
323	1	2125	1.0	1.0	1.0
383	1	814	1.0	1.0	1.0
718	1	77	1.0	1.0	1.0
268	1	838	1.0	1.0	1.0
353	1	2652	1.0	1.0	1.0
837	1	1211	1.0	1.0	1.0
383	1	550	1.0	1.0	1.0
395	1	20	1.0	1.0	1.0
896	1	430	1.0	1.0	1.0
261	1	264	1.0	1.0	1.0
718	1	371	1.0	1.0	1.0
789	1	1617	1.0	1.0	1.0
197	1	1173	1.0	1.0	1.0
527	1	966	1.0	1.0	1.0
115	1	3273	1.0	1.0	1.0
115	1	1236	1.0	1.0	1.0
8	1	2314	1.0	1.0	1.0
122	1	1527	1.0	1.0	1.0
140	1	1581	1.0	1.0	1.0
455	1	1481	1.0	1.0	1.0
374	1	363	1.0	1.0	1.0
651	1	1143	1.0	1.0	1.0
219	1	2150	1.0	1.0	1.0
142	1	1505	1.0	1.0	1.0
1079	1	1033	1.0	1.0	1.0
227	1	535	1.0	1.0	1.0
75	1	1880	1.0	1.0	1.0
223	1	908	1.0	1.0	1.0
347	1	1170	1.0	1.0	1.0
272	1	1727	1.0	1.0	1.0
575	1	2381	1.0	1.0	1.0
609	1	1206	1.0	1.0	1.0
1029	1	535	1.0	1.0	1.0
581	1	3262	1.0	1.0	1.0
204	1	1740	1.0	1.0	1.0
731	1	2045	1.0	1.0	1.0
127	1	1480	1.0	1.0	1.0
365	1	1786	1.0	1.0	1.0
665	1	791	1.0	1.0	1.0
655	1	814	1.0	1.0	1.0
206	1	336	1.0	1.0	1.0
166	1	1740	1.0	1.0	1.0
115	1	535	1.0	1.0	1.0
1094	1	720	1.0	1.0	1.0
358	1	1075	1.0	1.0	1.0
219	1	550	1.0	1.0	1.0
91	1	901	1.0	1.0	1.0
558	1	2021	1.0	1.0	1.0
401	1	1354	1.0	1.0	1.0
288	1	482	1.0	1.0	1.0
640	1	1619	1.0	1.0	1.0
533	1	2340	1.0	1.0	1.0
787	1	2304	1.0	1.0	1.0
310	1	1693	1.0	1.0	1.0
527	1	1935	1.0	1.0	1.0
358	1	2144	1.0	1.0	1.0
268	1	356	1.0	1.0	1.0
1255	1	157	1.0	1.0	1.0
626	1	2360	1.0	1.0	1.0
122	1	1823	1.0	1.0	1.0
1097	1	1398	1.0	1.0	1.0
942	1	1127	1.0	1.0	1.0
95	1	305	1.0	1.0	1.0
2	1	1371	1.0	1.0	1.0
320	1	1285	1.0	1.0	1.0
733	1	732	1.0	1.0	1.0
131	1	1216	1.0	1.0	1.0
2	1	1807	1.0	1.0	1.0
658	1	567	1.0	1.0	1.0
166	1	738	1.0	1.0	1.0
268	1	116	1.0	1.0	1.0
325	1	775	1.0	1.0	1.0
310	1	1340	1.0	1.0	1.0
452	1	1759	1.0	1.0	1.0
268	1	254	1.0	1.0	1.0
415	1	2276	1.0	1.0	1.0
640	1	116	1.0	1.0	1.0
288	1	826	1.0	1.0	1.0
510	1	1937	1.0	1.0	1.0
40	1	35	1.0	1.0	1.0
452	1	1105	1.0	1.0	1.0
197	1	1637	1.0	1.0	1.0
558	1	348	1.0	1.0	1.0
527	1	2235	1.0	1.0	1.0
827	1	800	1.0	1.0	1.0
99	1	962	1.0	1.0	1.0
376	1	2069	1.0	1.0	1.0
415	1	1551	1.0	1.0	1.0
397	1	1340	1.0	1.0	1.0
452	1	1943	1.0	1.0	1.0
276	1	807	1.0	1.0	1.0
655	1	2375	1.0	1.0	1.0
281	1	926	1.0	1.0	1.0
276	1	1041	1.0	1.0	1.0
127	1	1285	1.0	1.0	1.0
28	1	1506	1.0	1.0	1.0
1097	1	2252	1.0	1.0	1.0
395	1	785	1.0	1.0	1.0
71	1	773	1.0	1.0	1.0
46	1	129	1.0	1.0	1.0
825	1	1964	1.0	1.0	1.0
787	1	979	1.0	1.0	1.0
688	1	1861	1.0	1.0	1.0
63	1	2692	1.0	1.0	1.0
609	1	1721	1.0	1.0	1.0
558	1	1491	1.0	1.0	1.0
232	1	1145	1.0	1.0	1.0
374	1	304	1.0	1.0	1.0
365	1	897	1.0	1.0	1.0
466	1	282	1.0	1.0	1.0
239	1	1911	1.0	1.0	1.0
1094	1	2301	1.0	1.0	1.0
152	1	1480	1.0	1.0	1.0
56	1	1215	1.0	1.0	1.0
477	1	12	1.0	1.0	1.0
8	1	1822	1.0	1.0	1.0
75	1	1691	1.0	1.0	1.0
977	1	898	1.0	1.0	1.0
942	1	1823	1.0	1.0	1.0
75	1	1507	1.0	1.0	1.0
942	1	2561	1.0	1.0	1.0
395	1	59	1.0	1.0	1.0
477	1	752	1.0	1.0	1.0
395	1	1312	1.0	1.0	1.0
140	1	1542	1.0	1.0	1.0
520	1	126	1.0	1.0	1.0
113	1	1597	1.0	1.0	1.0
1015	1	11	1.0	1.0	1.0
452	1	2570	1.0	1.0	1.0
472	1	1849	1.0	1.0	1.0
237	1	102	1.0	1.0	1.0
281	1	2335	1.0	1.0	1.0
977	1	1693	1.0	1.0	1.0
206	1	1004	1.0	1.0	1.0
718	1	1882	1.0	1.0	1.0
1097	1	880	1.0	1.0	1.0
365	1	20	1.0	1.0	1.0
977	1	1056	1.0	1.0	1.0
397	1	289	1.0	1.0	1.0
225	1	1042	1.0	1.0	1.0
244	1	907	1.0	1.0	1.0
342	1	211	1.0	1.0	1.0
263	1	79	1.0	1.0	1.0
1157	1	125	1.0	1.0	1.0
67	1	2816	1.0	1.0	1.0
339	1	889	1.0	1.0	1.0
688	1	1200	1.0	1.0	1.0
8	1	1529	1.0	1.0	1.0
477	1	683	1.0	1.0	1.0
320	1	2936	1.0	1.0	1.0
197	1	1591	1.0	1.0	1.0
334	1	897	1.0	1.0	1.0
789	1	1710	1.0	1.0	1.0
895	1	641	1.0	1.0	1.0
808	1	86	1.0	1.0	1.0
1054	1	1021	1.0	1.0	1.0
455	1	1449	1.0	1.0	1.0
895	1	419	1.0	1.0	1.0
58	1	1911	1.0	1.0	1.0
558	1	340	1.0	1.0	1.0
310	1	2381	1.0	1.0	1.0
342	1	496	1.0	1.0	1.0
347	1	2314	1.0	1.0	1.0
150	1	1437	1.0	1.0	1.0
131	1	404	1.0	1.0	1.0
10	1	1467	1.0	1.0	1.0
1097	1	43	1.0	1.0	1.0
658	1	1550	1.0	1.0	1.0
640	1	736	1.0	1.0	1.0
392	1	936	1.0	1.0	1.0
91	1	185	1.0	1.0	1.0
462	1	1822	1.0	1.0	1.0
718	1	727	1.0	1.0	1.0
688	1	1930	1.0	1.0	1.0
525	1	544	1.0	1.0	1.0
895	1	84	1.0	1.0	1.0
837	1	1011	1.0	1.0	1.0
929	1	108	1.0	1.0	1.0
1153	1	2076	1.0	1.0	1.0
609	1	1030	1.0	1.0	1.0
75	1	1041	1.0	1.0	1.0
58	1	1019	1.0	1.0	1.0
525	1	354	1.0	1.0	1.0
120	1	934	1.0	1.0	1.0
640	1	1591	1.0	1.0	1.0
808	1	2069	1.0	1.0	1.0
18	1	1904	1.0	1.0	1.0
444	1	2314	1.0	1.0	1.0
24	1	264	1.0	1.0	1.0
533	1	1101	1.0	1.0	1.0
32	1	873	1.0	1.0	1.0
609	1	440	1.0	1.0	1.0
342	1	482	1.0	1.0	1.0
527	1	593	1.0	1.0	1.0
239	1	480	1.0	1.0	1.0
477	1	101	1.0	1.0	1.0
8	1	1215	1.0	1.0	1.0
342	1	1432	1.0	1.0	1.0
581	1	247	1.0	1.0	1.0
378	1	1170	1.0	1.0	1.0
152	1	1347	1.0	1.0	1.0
658	1	1594	1.0	1.0	1.0
120	1	682	1.0	1.0	1.0
109	1	507	1.0	1.0	1.0
718	1	68	1.0	1.0	1.0
358	1	1124	1.0	1.0	1.0
520	1	1359	1.0	1.0	1.0
688	1	1619	1.0	1.0	1.0
24	1	312	1.0	1.0	1.0
118	1	1200	1.0	1.0	1.0
223	1	1150	1.0	1.0	1.0
415	1	1641	1.0	1.0	1.0
599	1	1066	1.0	1.0	1.0
225	1	2312	1.0	1.0	1.0
378	1	724	1.0	1.0	1.0
787	1	1225	1.0	1.0	1.0
229	1	60	1.0	1.0	1.0
347	1	348	1.0	1.0	1.0
140	1	494	1.0	1.0	1.0
575	1	998	1.0	1.0	1.0
115	1	1882	1.0	1.0	1.0
932	1	1437	1.0	1.0	1.0
353	1	117	1.0	1.0	1.0
839	1	0	1.0	1.0	1.0
131	1	1277	1.0	1.0	1.0
232	1	2155	1.0	1.0	1.0
383	1	1044	1.0	1.0	1.0
637	1	1815	1.0	1.0	1.0
268	1	563	1.0	1.0	1.0
342	1	1804	1.0	1.0	1.0
808	1	822	1.0	1.0	1.0
651	1	2936	1.0	1.0	1.0
827	1	779	1.0	1.0	1.0
347	1	1492	1.0	1.0	1.0
895	1	1339	1.0	1.0	1.0
640	1	178	1.0	1.0	1.0
73	1	1276	1.0	1.0	1.0
808	1	64	1.0	1.0	1.0
73	1	889	1.0	1.0	1.0
320	1	375	1.0	1.0	1.0
268	1	1731	1.0	1.0	1.0
237	1	1364	1.0	1.0	1.0
288	1	1594	1.0	1.0	1.0
527	1	1630	1.0	1.0	1.0
733	1	648	1.0	1.0	1.0
533	1	1422	1.0	1.0	1.0
895	1	1631	1.0	1.0	1.0
288	1	720	1.0	1.0	1.0
195	1	1939	1.0	1.0	1.0
733	1	1442	1.0	1.0	1.0
358	1	49	1.0	1.0	1.0
697	1	1534	1.0	1.0	1.0
263	1	714	1.0	1.0	1.0
166	1	199	1.0	1.0	1.0
252	1	863	1.0	1.0	1.0
825	1	1095	1.0	1.0	1.0
46	1	887	1.0	1.0	1.0
197	1	1690	1.0	1.0	1.0
896	1	1065	1.0	1.0	1.0
63	1	1347	1.0	1.0	1.0
250	1	460	1.0	1.0	1.0
929	1	2252	1.0	1.0	1.0
120	1	652	1.0	1.0	1.0
252	1	141	1.0	1.0	1.0
40	1	494	1.0	1.0	1.0
272	1	666	1.0	1.0	1.0
73	1	1731	1.0	1.0	1.0
40	1	25	1.0	1.0	1.0
397	1	736	1.0	1.0	1.0
1054	1	404	1.0	1.0	1.0
825	1	2782	1.0	1.0	1.0
197	1	1089	1.0	1.0	1.0
8	1	1540	1.0	1.0	1.0
1253	1	1053	1.0	1.0	1.0
75	1	1053	1.0	1.0	1.0
355	1	2020	1.0	1.0	1.0
156	1	682	1.0	1.0	1.0
58	1	1393	1.0	1.0	1.0
261	1	648	1.0	1.0	1.0
276	1	857	1.0	1.0	1.0
609	1	750	1.0	1.0	1.0
118	1	102	1.0	1.0	1.0
533	1	1853	1.0	1.0	1.0
172	1	636	1.0	1.0	1.0
56	1	1911	1.0	1.0	1.0
131	1	2252	1.0	1.0	1.0
56	1	721	1.0	1.0	1.0
977	1	404	1.0	1.0	1.0
261	1	1849	1.0	1.0	1.0
195	1	883	1.0	1.0	1.0
609	1	2385	1.0	1.0	1.0
95	1	1260	1.0	1.0	1.0
250	1	1071	1.0	1.0	1.0
118	1	1759	1.0	1.0	1.0
581	1	125	1.0	1.0	1.0
527	1	2314	1.0	1.0	1.0
697	1	0	1.0	1.0	1.0
527	1	226	1.0	1.0	1.0
239	1	1506	1.0	1.0	1.0
575	1	3099	1.0	1.0	1.0
1675	1	826	1.0	1.0	1.0
540	1	349	1.0	1.0	1.0
67	1	1531	1.0	1.0	1.0
140	1	2252	1.0	1.0	1.0
335	1	1615	1.0	1.0	1.0
466	1	1495	1.0	1.0	1.0
697	1	934	1.0	1.0	1.0
1079	1	1472	1.0	1.0	1.0
339	1	399	1.0	1.0	1.0
415	1	966	1.0	1.0	1.0
395	1	1710	1.0	1.0	1.0
263	1	682	1.0	1.0	1.0
609	1	1236	1.0	1.0	1.0
510	1	26	1.0	1.0	1.0
179	1	5423	1.0	1.0	1.0
520	1	1208	1.0	1.0	1.0
115	1	611	1.0	1.0	1.0
525	1	1634	1.0	1.0	1.0
895	1	570	1.0	1.0	1.0
378	1	1419	1.0	1.0	1.0
525	1	1171	1.0	1.0	1.0
378	1	205	1.0	1.0	1.0
75	1	1380	1.0	1.0	1.0
581	1	1267	1.0	1.0	1.0
334	1	563	1.0	1.0	1.0
122	1	1504	1.0	1.0	1.0
1029	1	764	1.0	1.0	1.0
