2643	0	2424	1.0
6870	0	510	1.0
6472	0	401	1.0
6473	0	962	1.0
5330	0	1313	1.0
1962	0	138	1.0
7260	0	4424	1.0
3868	0	350	1.0
7215	0	3744	1.0
7175	0	1281	1.0
5341	0	719	1.0
5522	0	5110	1.0
7641	0	1325	1.0
7376	0	1702	1.0
2929	0	4169	1.0
6683	0	1369	1.0
2120	0	1851	1.0
3343	0	2173	1.0
6985	0	35	1.0
3405	0	719	1.0
5811	0	246	1.0
1783	0	1966	1.0
7525	0	4025	1.0
1824	0	2852	1.0
4431	0	7076	1.0
1680	0	937	1.0
2775	0	942	1.0
1317	0	1983	1.0
7834	0	123	1.0
4469	0	246	1.0
8338	0	678	1.0
5882	0	1711	1.0
5363	0	3526	1.0
7517	0	1800	1.0
3176	0	1495	1.0
1900	0	3065	1.0
7755	0	2852	1.0
4585	0	1178	1.0
2441	0	511	1.0
4528	0	791	1.0
6746	0	5940	1.0
8216	0	1247	1.0
6169	0	1048	1.0
3788	0	5663	1.0
2250	0	678	1.0
3421	0	246	1.0
2983	0	1495	1.0
3454	0	719	1.0
4645	0	1751	1.0
7536	0	401	1.0
8865	0	3823	1.0
7739	0	2888	1.0
1989	0	1990	1.0
4057	0	548	1.0
8047	0	1371	1.0
4067	0	1077	1.0
4774	0	2422	1.0
7517	0	401	1.0
4365	0	2047	1.0
6234	0	2649	1.0
3313	0	3129	1.0
2334	0	2335	1.0
2592	0	1638	1.0
1922	0	1702	1.0
3256	0	2002	1.0
6127	0	246	1.0
3018	0	6692	1.0
4955	0	2043	1.0
4522	0	401	1.0
5569	0	791	1.0
234	0	2010	1.0
4975	0	401	1.0
7614	0	5935	1.0
7384	0	1325	1.0
7307	0	511	1.0
7047	0	2173	1.0
7124	0	511	1.0
4670	0	246	1.0
7483	0	422	1.0
5186	0	246	1.0
7371	0	542	1.0
7755	0	719	1.0
6263	0	5157	1.0
5356	0	1654	1.0
3124	0	1415	1.0
1827	0	1949	1.0
7768	0	35	1.0
3101	0	6141	1.0
7035	0	246	1.0
5928	0	246	1.0
3864	0	678	1.0
9038	0	719	1.0
4966	0	719	1.0
4234	0	686	1.0
8212	0	4346	1.0
8295	0	329	1.0
1241	0	4285	1.0
7231	0	778	1.0
8049	0	769	1.0
3753	0	3894	1.0
6580	0	1251	1.0
2225	0	1251	1.0
2391	0	246	1.0
7591	0	5170	1.0
2126	0	3738	1.0
4766	0	35	1.0
2297	0	1112	1.0
2194	0	3167	1.0
7729	0	548	1.0
4807	0	3146	1.0
6085	0	246	1.0
1915	0	521	1.0
3703	0	3239	1.0
7110	0	5007	1.0
7613	0	511	1.0
8288	0	1751	1.0
5863	0	2143	1.0
3192	0	350	1.0
1600	0	4109	1.0
7560	0	2965	1.0
8048	0	995	1.0
6963	0	2652	1.0
5090	0	1708	1.0
2186	0	521	1.0
7264	0	2121	1.0
7982	0	133	1.0
2552	0	1251	1.0
2177	0	931	1.0
8834	0	3860	1.0
8848	0	1470	1.0
3571	0	511	1.0
6272	0	3567	1.0
3852	0	511	1.0
6157	0	2900	1.0
7785	0	1251	1.0
5312	0	246	1.0
647	0	1434	1.0
7746	0	924	1.0
8145	0	860	1.0
4888	0	1796	1.0
5052	0	1066	1.0
2664	0	3707	1.0
8301	0	511	1.0
4207	0	1206	1.0
4264	0	1112	1.0
6008	0	2655	1.0
3204	0	401	1.0
2231	0	1275	1.0
4448	0	2851	1.0
2410	0	6077	1.0
2207	0	3707	1.0
7132	0	2806	1.0
4073	0	401	1.0
5733	0	725	1.0
8555	0	2050	1.0
2126	0	376	1.0
3289	0	1778	1.0
5621	0	6599	1.0
3177	0	1800	1.0
6563	0	860	1.0
8348	0	4564	1.0
4088	0	4089	1.0
8786	0	1325	1.0
8726	0	511	1.0
2157	0	2711	1.0
380	0	1654	1.0
5912	0	2002	1.0
6275	0	5806	1.0
3776	0	1702	1.0
7866	0	860	1.0
6529	0	2028	1.0
4833	0	989	1.0
3848	0	542	1.0
4690	0	1702	1.0
5355	0	962	1.0
4371	0	1212	1.0
5634	0	1634	1.0
1904	0	725	1.0
6382	0	326	1.0
7128	0	2882	1.0
8944	0	2739	1.0
4743	0	246	1.0
6753	0	1377	1.0
4232	0	860	1.0
7960	0	511	1.0
4705	0	246	1.0
6177	0	3478	1.0
4469	0	4470	1.0
4552	0	8491	1.0
6959	0	1260	1.0
6511	0	5881	1.0
2311	0	1983	1.0
7246	0	2480	1.0
5215	0	7168	1.0
7817	0	1251	1.0
8391	0	352	1.0
4839	0	2655	1.0
8192	0	1430	1.0
3939	0	2739	1.0
5070	0	1178	1.0
6030	0	924	1.0
3095	0	725	1.0
6270	0	2343	1.0
3023	0	3234	1.0
397	0	398	1.0
1130	0	7868	1.0
3506	0	1983	1.0
4437	0	1378	1.0
7830	0	521	1.0
5647	0	989	1.0
7667	0	3191	1.0
5970	0	1363	1.0
3237	0	511	1.0
