entity,id
Reaction_R-HSA-9021183,4850
Reaction_R-HSA-1592249,4851
Reaction_R-HSA-77614,4852
Reaction_R-HSA-9839025,4853
Reaction_R-HSA-5685156,4854
Pathway_R-HSA-3322077,4855
Reaction_R-HSA-9634418,4856
Reaction_R-HSA-5623508,4857
Reaction_R-HSA-9664879,4858
Reaction_R-HSA-9676264,4859
Reaction_R-HSA-430190,4860
Reaction_R-HSA-2730840,4861
Reaction_R-HSA-9036301,4862
Reaction_R-HSA-9934023,4863
Pathway_R-HSA-9828806,4864
Reaction_R-HSA-167181,4865
Reaction_R-HSA-9011313,4866
Reaction_R-HSA-8855648,4867
Reaction_R-HSA-158484,4868
Reaction_R-HSA-382053,4869
Reaction_R-HSA-9008076,4870
Pathway_R-HSA-380108,4871
Reaction_R-HSA-8852132,4872
Reaction_R-HSA-400097,4873
Reaction_R-HSA-8982026,4874
Pathway_R-HSA-5693616,4875
Reaction_R-HSA-9772351,4876
Reaction_R-HSA-1855169,4877
Pathway_R-HSA-1855204,4878
Reaction_R-HSA-2314566,4879
Reaction_R-HSA-9018787,4880
Reaction_R-HSA-427404,4881
Reaction_R-HSA-9013004,4882
Pathway_R-HSA-9768919,4883
Reaction_R-HSA-3204318,4884
Reaction_R-HSA-3782535,4885
Pathway_R-HSA-9694676,4886
Reaction_R-HSA-5618098,4887
Pathway_R-HSA-9609690,4888
Reaction_R-HSA-4551683,4889
Reaction_R-HSA-2408544,4890
Pathway_R-HSA-9927426,4891
Reaction_R-HSA-380316,4892
Pathway_R-HSA-9034864,4893
Reaction_R-HSA-2314569,4894
Reaction_R-HSA-1549564,4895
Reaction_R-HSA-174255,4896
Reaction_R-HSA-165692,4897
Reaction_R-HSA-6786058,4898
Reaction_R-HSA-9703439,4899
Reaction_R-HSA-909726,4900
Pathway_R-HSA-909733,4901
Reaction_R-HSA-8866542,4902
Reaction_R-HSA-9937535,4903
Pathway_R-HSA-9937008,4904
Pathway_R-HSA-5658442,4905
Reaction_R-HSA-9610954,4906
Pathway_R-HSA-5689603,4907
Reaction_R-HSA-167282,4908
Reaction_R-HSA-3788745,4909
Reaction_R-HSA-76031,4910
Reaction_R-HSA-5389849,4911
Reaction_R-HSA-392263,4912
Reaction_R-HSA-1980047,4913
Reaction_R-HSA-8948027,4914
Reaction_R-HSA-1855161,4915
Reaction_R-HSA-3662335,4916
Reaction_R-NUL-4568946,4917
Reaction_R-HSA-8943007,4918
Reaction_R-HSA-377644,4919
Reaction_R-HSA-9668389,4920
Reaction_R-HSA-112385,4921
Reaction_R-HSA-5654714,4922
Reaction_R-HSA-9843115,4923
Reaction_R-HSA-5653780,4924
Reaction_R-HSA-8850560,4925
Reaction_R-HSA-975106,4926
Reaction_R-HSA-199202,4927
Reaction_R-HSA-202307,4928
Reaction_R-HSA-8865498,4929
Reaction_R-HSA-159046,4930
Reaction_R-HSA-167477,4931
Reaction_R-HSA-5665686,4932
Reaction_R-HSA-9625693,4933
Reaction_R-HSA-9033520,4934
Reaction_R-HSA-9761452,4935
Reaction_R-HSA-5690997,4936
Reaction_R-HSA-174786,4937
Reaction_R-HSA-5252041,4938
Reaction_R-HSA-9605060,4939
Reaction_R-HSA-8944454,4940
Reaction_R-HSA-8854612,4941
Pathway_R-HSA-8854214,4942
Pathway_R-HSA-2032785,4943
Reaction_R-HSA-6788628,4944
Reaction_R-HSA-9833777,4945
Pathway_R-HSA-70171,4946
Reaction_R-HSA-9033509,4947
Reaction_R-HSA-168140,4948
Pathway_R-HSA-1810476,4949
Reaction_R-HSA-9933575,4950
Reaction_R-HSA-72185,4951
Reaction_R-HSA-873921,4952
Pathway_R-HSA-997272,4953
Pathway_R-HSA-3134963,4954
Pathway_R-HSA-9692916,4955
Reaction_R-HSA-1306957,4956
Reaction_R-HSA-379048,4957
Reaction_R-HSA-2028651,4958
Reaction_R-HSA-6794352,4959
Reaction_R-HSA-9929352,4960
Pathway_R-HSA-1538133,4961
Pathway_R-HSA-9027276,4962
Reaction_R-HSA-2197690,4963
Pathway_R-HSA-5663213,4964
Reaction_R-HSA-2029268,4965
Reaction_R-HSA-6792863,4966
Reaction_R-HSA-77587,4967
Reaction_R-HSA-1168638,4968
Reaction_R-HSA-5685994,4969
Reaction_R-HSA-5693589,4970
Pathway_R-HSA-9022927,4971
Reaction_R-HSA-8865276,4972
Reaction_R-HSA-9036046,4973
Pathway_R-HSA-2206296,4974
Reaction_R-HSA-8983335,4975
Reaction_R-HSA-167090,4976
Reaction_R-HSA-9844600,4977
Reaction_R-HSA-9618486,4978
Reaction_R-HSA-3928614,4979
Pathway_R-HSA-176187,4980
Pathway_R-HSA-937041,4981
Reaction_R-HSA-139906,4982
Pathway_R-HSA-109606,4983
Protein_GNMT,4984
Pathway_R-HSA-420029,4985
Reaction_R-HSA-75856,4986
Reaction_R-HSA-9754480,4987
Reaction_R-HSA-8964475,4988
Reaction_R-HSA-5423117,4989
Reaction_R-HSA-4793925,4990
Reaction_R-HSA-380949,4991
Pathway_R-HSA-8856825,4992
Reaction_R-HSA-453111,4993
Reaction_R-HSA-9656214,4994
Reaction_R-HSA-5696813,4995
Reaction_R-HSA-9612514,4996
Reaction_R-HSA-5336417,4997
Reaction_R-HSA-4088306,4998
Pathway_R-HSA-159230,4999
Pathway_R-HSA-9014325,5000
Reaction_R-HSA-5654600,5001
Reaction_R-HSA-1168635,5002
Reaction_R-HSA-379982,5003
Reaction_R-HSA-8862084,5004
Reaction_R-HSA-5687112,5005
Reaction_R-HSA-452097,5006
Protein_TMEM128,5007
Reaction_R-HSA-1250380,5008
Pathway_R-HSA-8875513,5009
GO_0030832_instance,5010
Reaction_R-HSA-9010074,5011
Reaction_R-NUL-2065178,5012
Reaction_R-HSA-5688797,5013
Pathway_R-HSA-168333,5014
Reaction_R-HSA-8865280,5015
Pathway_R-HSA-8866911,5016
Reaction_R-HSA-9705926,5017
Reaction_R-HSA-9686338,5018
Reaction_R-HSA-9018814,5019
Pathway_R-HSA-4641257,5020
Reaction_R-HSA-1250220,5021
Reaction_R-HSA-983427,5022
Pathway_R-HSA-3214858,5023
Reaction_R-HSA-3371359,5024
Reaction_R-HSA-9609899,5025
Pathway_R-HSA-2024101,5026
Reaction_R-HSA-4088298,5027
Reaction_R-HSA-5674130,5028
Reaction_R-HSA-9664332,5029
Pathway_R-HSA-418217,5030
Reaction_R-HSA-5692437,5031
Reaction_R-HSA-9859172,5032
Reaction_R-HSA-5686315,5033
Reaction_R-HSA-870538,5034
Reaction_R-HSA-3149518,5035
Reaction_R-HSA-174203,5036
Reaction_R-HSA-380508,5037
Reaction_R-HSA-9835121,5038
Reaction_R-HSA-9632906,5039
Reaction_R-HSA-9768782,5040
Pathway_R-HSA-9768778,5041
Reaction_R-HSA-9859188,5042
Reaction_R-HSA-879917,5043
Reaction_R-HSA-9021660,5044
Reaction_R-HSA-8964317,5045
Reaction_R-HSA-9836702,5046
Reaction_R-HSA-204871,5047
Pathway_R-HSA-210993,5048
Reaction_R-HSA-4641345,5049
Reaction_R-HSA-4755478,5050
Reaction_R-HSA-481007,5051
Reaction_R-HSA-432706,5052
Reaction_R-HSA-399935,5053
Reaction_R-HSA-77068,5054
Reaction_R-HSA-68914,5055
Reaction_R-HSA-9725885,5056
Reaction_R-HSA-5679239,5057
Reaction_R-HSA-165708,5058
Protein_THOP1,5059
Pathway_R-HSA-164944,5060
Reaction_R-HSA-5672843,5061
Reaction_R-HSA-5693564,5062
Reaction_R-HSA-9672158,5063
Reaction_R-HSA-983426,5064
Reaction_R-HSA-6814670,5065
Reaction_R-NUL-9908837,5066
Pathway_R-HSA-168273,5067
Reaction_R-HSA-918232,5068
Reaction_R-HSA-397891,5069
Pathway_R-HSA-442755,5070
Reaction_R-HSA-8854981,5071
Pathway_R-HSA-9609523,5072
Reaction_R-HSA-9793444,5073
Reaction_R-HSA-9008015,5074
Reaction_R-HSA-4793947,5075
Reaction_R-HSA-5682896,5076
Pathway_R-HSA-9706019,5077
Pathway_R-HSA-77075,5078
Reaction_R-HSA-9014434,5079
Reaction_R-HSA-6803234,5080
Reaction_R-HSA-6785648,5081
Reaction_R-HSA-9021451,5082
Reaction_R-HSA-9909657,5083
Reaction_R-HSA-417843,5084
Reaction_R-HSA-71775,5085
Reaction_R-HSA-8961665,5086
Reaction_R-HSA-8948583,5087
Reaction_R-HSA-6814676,5088
Reaction_R-HSA-6806831,5089
Reaction_R-HSA-199576,5090
Reaction_R-HSA-1855201,5091
Reaction_R-HSA-389941,5092
Pathway_R-HSA-9927353,5093
Reaction_R-HSA-164056,5094
Pathway_R-HSA-167238,5095
Reaction_R-HSA-174157,5096
Reaction_R-HSA-9851530,5097
Reaction_R-HSA-1562641,5098
Reaction_R-HSA-9911215,5099
Pathway_R-HSA-9937080,5100
Reaction_R-HSA-2130725,5101
Reaction_R-HSA-994038,5102
Reaction_R-HSA-8863914,5103
Reaction_R-HSA-1678650,5104
Pathway_R-HSA-2024096,5105
Reaction_R-HSA-5671737,5106
Reaction_R-HSA-4093329,5107
Reaction_R-HSA-9821366,5108
Reaction_R-HSA-392831,5109
Reaction_R-HSA-9652165,5110
Reaction_R-HSA-5625901,5111
Reaction_R-HSA-5654705,5112
Reaction_R-HSA-9665697,5113
Reaction_R-HSA-5637796,5114
Reaction_R-HSA-870449,5115
Reaction_R-HSA-418874,5116
Reaction_R-HSA-9603445,5117
Reaction_R-HSA-9749471,5118
Reaction_R-HSA-1168894,5119
Reaction_R-HSA-4093336,5120
Reaction_R-HSA-1839065,5121
Reaction_R-HSA-3000399,5122
Reaction_R-HSA-5423653,5123
Pathway_R-HSA-5423646,5124
Reaction_R-HSA-5689630,5125
Reaction_R-HSA-9854146,5126
Reaction_R-HSA-8985950,5127
Reaction_R-HSA-1471322,5128
Reaction_R-HSA-203797,5129
Reaction_R-HSA-9665707,5130
Reaction_R-HSA-917693,5131
Reaction_R-HSA-75097,5132
Reaction_R-HSA-5357860,5133
Pathway_R-HSA-5357956,5134
Reaction_R-HSA-4839638,5135
Reaction_R-HSA-9674542,5136
Reaction_R-HSA-4755411,5137
Reaction_R-HSA-2730841,5138
Reaction_R-HSA-9907980,5139
Pathway_R-HSA-9907900,5140
Reaction_R-HSA-9851147,5141
Pathway_R-HSA-72689,5142
Reaction_R-HSA-353125,5143
Reaction_R-HSA-5684108,5144
Reaction_R-HSA-9694364,5145
Pathway_R-HSA-3065676,5146
Reaction_R-HSA-6803946,5147
Reaction_R-HSA-9619478,5148
Reaction_R-HSA-5610749,5149
Reaction_R-HSA-9610442,5150
Reaction_R-HSA-1980233,5151
Reaction_R-HSA-9844006,5152
Reaction_R-HSA-917730,5153
Pathway_R-HSA-917729,5154
Reaction_R-HSA-9620837,5155
Reaction_R-HSA-3000137,5156
Reaction_R-HSA-174120,5157
Reaction_R-HSA-5685985,5158
Reaction_R-HSA-4570554,5159
Reaction_R-HSA-5617431,5160
Reaction_R-HSA-5689544,5161
Reaction_R-HSA-5668520,5162
Reaction_R-HSA-398193,5163
Reaction_R-HSA-9817692,5164
Pathway_R-HSA-9758881,5165
Reaction_R-HSA-210404,5166
Pathway_R-HSA-210500,5167
Reaction_R-HSA-73805,5168
Reaction_R-HSA-5632671,5169
Reaction_R-HSA-4724284,5170
Reaction_R-HSA-266204,5171
Pathway_R-HSA-140342,5172
Reaction_R-HSA-392513,5173
Pathway_R-HSA-392517,5174
Reaction_R-HSA-167121,5175
Reaction_R-HSA-9665696,5176
Reaction_R-HSA-8938981,5177
Reaction_R-HSA-2534096,5178
Reaction_R-HSA-1855171,5179
Reaction_R-HSA-9675215,5180
Pathway_R-HSA-9772755,5181
Reaction_R-HSA-5661115,5182
Pathway_R-HSA-9013406,5183
Reaction_R-HSA-5632732,5184
Reaction_R-HSA-3229102,5185
Reaction_R-HSA-5694522,5186
Reaction_R-HSA-9658445,5187
Reaction_R-HSA-5694409,5188
Reaction_R-HSA-5674018,5189
Reaction_R-HSA-3777129,5190
Reaction_R-HSA-1168641,5191
Pathway_R-HSA-209968,5192
Pathway_R-HSA-428543,5193
Reaction_R-HSA-176474,5194
Reaction_R-HSA-6799196,5195
Reaction_R-HSA-9008345,5196
Reaction_R-HSA-9010113,5197
Reaction_R-HSA-9690494,5198
Reaction_R-HSA-2396337,5199
Pathway_R-HSA-3000171,5200
Reaction_R-HSA-8964241,5201
Reaction_R-HSA-6814091,5202
GO_0033116_instance,5203
Pathway_R-HSA-162588,5204
Reaction_R-HSA-8876948,5205
Reaction_R-HSA-5654392,5206
Reaction_R-HSA-1250346,5207
Reaction_R-HSA-5252133,5208
Reaction_R-HSA-9716947,5209
Reaction_R-HSA-181450,5210
Pathway_R-HSA-169131,5211
Reaction_R-HSA-9664270,5212
Pathway_R-HSA-196780,5213
Reaction_R-HSA-933532,5214
Reaction_R-HSA-200908,5215
Pathway_R-HSA-1483166,5216
Reaction_R-HSA-9032073,5217
Reaction_R-HSA-389788,5218
Reaction_R-HSA-2564828,5219
Reaction_R-HSA-8847995,5220
Pathway_R-HSA-8847993,5221
Reaction_R-HSA-5666178,5222
Pathway_R-HSA-5666185,5223
Reaction_R-HSA-428185,5224
Pathway_R-HSA-1660661,5225
Reaction_R-HSA-6787591,5226
Reaction_R-HSA-1912364,5227
Reaction_R-HSA-1363276,5228
Pathway_R-HSA-4570464,5229
Reaction_R-HSA-5661256,5230
Reaction_R-HSA-174139,5231
Reaction_R-HSA-9666428,5232
Protein_CIMAP1B,5233
Reaction_R-HSA-5218823,5234
Reaction_R-HSA-163664,5235
Reaction_R-HSA-1168393,5236
Reaction_R-HSA-2990882,5237
Reaction_R-HSA-9647982,5238
Reaction_R-HSA-426489,5239
Reaction_R-HSA-9835885,5240
Reaction_R-HSA-9816275,5241
Pathway_R-HSA-9768727,5242
Reaction_R-HSA-112055,5243
Reaction_R-HSA-427337,5244
Pathway_R-HSA-9032500,5245
Reaction_R-HSA-109343,5246
Reaction_R-HSA-446216,5247
Protein_RADIL,5248
Reaction_R-HSA-5229343,5249
Reaction_R-HSA-5687120,5250
Pathway_R-HSA-6807004,5251
Reaction_R-HSA-9927009,5252
Reaction_R-HSA-6807875,5253
Reaction_R-HSA-6800396,5254
Pathway_R-HSA-6803207,5255
Reaction_R-HSA-205234,5256
Reaction_R-HSA-9709601,5257
Reaction_R-HSA-354124,5258
GO_0003677_instance,5259
Pathway_R-HSA-9710421,5260
Reaction_R-HSA-9007467,5261
Reaction_R-HSA-216050,5262
Pathway_R-HSA-917977,5263
Reaction_R-HSA-8948602,5264
Reaction_R-HSA-156915,5265
Pathway_R-HSA-450520,5266
Pathway_R-HSA-450531,5267
Reaction_R-HSA-2179407,5268
Reaction_R-HSA-8848812,5269
Pathway_R-HSA-8849473,5270
Pathway_R-HSA-9953078,5271
Protein_TTC33,5272
Reaction_R-HSA-9013438,5273
Reaction_R-HSA-9833671,5274
Reaction_R-HSA-2046098,5275
Reaction_R-HSA-9635739,5276
Reaction_R-HSA-6814678,5277
Reaction_R-HSA-196753,5278
Pathway_R-HSA-1834949,5279
Protein_LENG8,5280
Reaction_R-HSA-917933,5281
Reaction_R-HSA-5654597,5282
Protein_CHPF,5283
Reaction_R-HSA-9008036,5284
Pathway_R-HSA-5633008,5285
Reaction_R-HSA-3002811,5286
Reaction_R-HSA-1169398,5287
GO_1902750_instance,5288
Reaction_R-HSA-9665700,5289
Reaction_R-HSA-382058,5290
Pathway_R-HSA-174178,5291
Reaction_R-HSA-75080,5292
GO_0051648_instance,5293
Reaction_R-HSA-9825555,5294
Reaction_R-HSA-9009308,5295
Pathway_R-HSA-9700206,5296
Reaction_R-HSA-399930,5297
Reaction_R-HSA-70454,5298
Reaction_R-HSA-9033533,5299
Reaction_R-HSA-2484822,5300
Reaction_R-HSA-177941,5301
Reaction_R-HSA-196964,5302
Reaction_R-HSA-9824222,5303
Reaction_R-HSA-9725117,5304
Reaction_R-HSA-6811412,5305
Reaction_R-HSA-9827995,5306
Reaction_R-HSA-9008389,5307
Reaction_R-HSA-6799191,5308
Reaction_R-HSA-3200023,5309
Pathway_R-HSA-180534,5310
Reaction_R-HSA-508513,5311
Reaction_R-HSA-9856663,5312
Reaction_R-HSA-2316434,5313
Reaction_R-HSA-9755777,5314
Pathway_R-HSA-111452,5315
Reaction_R-HSA-4411357,5316
Reaction_R-HSA-5625883,5317
Reaction_R-HSA-9750226,5318
Reaction_R-HSA-9854984,5319
Pathway_R-HSA-71403,5320
Reaction_R-HSA-162425,5321
Reaction_R-HSA-389350,5322
Reaction_R-HSA-167019,5323
Reaction_R-HSA-432707,5324
Reaction_R-HSA-4546385,5325
Reaction_R-HSA-9727450,5326
Reaction_R-HSA-909724,5327
Reaction_R-HSA-8943041,5328
GO_1901990_instance,5329
Reaction_R-HSA-2029272,5330
Reaction_R-HSA-879377,5331
Reaction_R-HSA-3209098,5332
Reaction_R-HSA-354087,5333
Pathway_R-HSA-4641265,5334
Reaction_R-HSA-6800797,5335
Reaction_R-HSA-909719,5336
Reaction_R-HSA-9656212,5337
Reaction_R-HSA-9619843,5338
Reaction_R-HSA-2466367,5339
Reaction_R-HSA-426240,5340
Reaction_R-HSA-373747,5341
Pathway_R-HSA-373753,5342
Reaction_R-HSA-2002460,5343
Reaction_R-HSA-933523,5344
Pathway_R-HSA-114608,5345
Reaction_R-HSA-201611,5346
Reaction_R-HSA-375131,5347
Pathway_R-HSA-210991,5348
Pathway_R-HSA-9664565,5349
Reaction_R-HSA-159101,5350
Reaction_R-HSA-203625,5351
Pathway_R-HSA-203641,5352
Reaction_R-HSA-4551648,5353
Reaction_R-HSA-5654734,5354
Reaction_R-HSA-9618392,5355
Reaction_R-HSA-9615501,5356
Reaction_R-HSA-9733316,5357
Pathway_R-HSA-9680350,5358
Reaction_R-HSA-2187330,5359
Reaction_R-HSA-428752,5360
Reaction_R-HSA-5665767,5361
Reaction_R-HSA-9619838,5362
Reaction_R-HSA-167537,5363
Reaction_R-HSA-5654985,5364
Reaction_R-HSA-9018817,5365
Reaction_R-HSA-9768643,5366
Reaction_R-HSA-167192,5367
Reaction_R-HSA-2586553,5368
Reaction_R-HSA-9707523,5369
Pathway_R-HSA-9707616,5370
Reaction_R-HSA-9925095,5371
Reaction_R-HSA-9006873,5372
Reaction_R-HSA-9835266,5373
Pathway_R-HSA-9913351,5374
Reaction_R-HSA-8932184,5375
Reaction_R-HSA-350567,5376
Pathway_R-HSA-350562,5377
Reaction_R-HSA-9686524,5378
Reaction_R-HSA-8964605,5379
Reaction_R-HSA-449911,5380
GO_0000313_instance,5381
Reaction_R-HSA-5634228,5382
Pathway_R-HSA-2219530,5383
Reaction_R-HSA-8948066,5384
Pathway_R-HSA-159227,5385
Pathway_R-HSA-4655427,5386
Reaction_R-HSA-5685011,5387
Reaction_R-HSA-2219524,5388
Reaction_R-HSA-3215406,5389
Reaction_R-HSA-1168767,5390
Reaction_R-HSA-879930,5391
Reaction_R-HSA-4551661,5392
Reaction_R-HSA-6814418,5393
Reaction_R-HSA-8878220,5394
Reaction_R-HSA-170825,5395
Reaction_R-HSA-5673768,5396
Reaction_R-HSA-202510,5397
Reaction_R-HSA-8964482,5398
Reaction_R-HSA-9018017,5399
Reaction_R-HSA-9625699,5400
Pathway_R-HSA-437239,5401
Reaction_R-HSA-5096532,5402
Pathway_R-HSA-5083636,5403
Reaction_R-HSA-5672978,5404
Reaction_R-HSA-8981353,5405
Reaction_R-HSA-4085318,5406
Reaction_R-HSA-420883,5407
Reaction_R-HSA-1225919,5408
Reaction_R-HSA-9817362,5409
Pathway_R-HSA-69478,5410
Pathway_R-HSA-8943724,5411
Reaction_R-HSA-1676203,5412
Reaction_R-HSA-114552,5413
Reaction_R-HSA-3903017,5414
Pathway_R-HSA-381426,5415
Reaction_R-HSA-9929319,5416
Pathway_R-HSA-9931510,5417
Reaction_R-HSA-5665809,5418
Reaction_R-HSA-9700179,5419
Reaction_R-HSA-166286,5420
Reaction_R-HSA-9948318,5421
Pathway_R-HSA-5676594,5422
Pathway_R-HSA-5694530,5423
Reaction_R-HSA-1247497,5424
Reaction_R-HSA-549297,5425
Reaction_R-HSA-4086132,5426
Reaction_R-HSA-9007283,5427
Reaction_R-HSA-1912409,5428
Reaction_R-HSA-9859084,5429
Pathway_R-HSA-111447,5430
Reaction_R-HSA-9703432,5431
Pathway_R-HSA-5610787,5432
Pathway_R-HSA-9013424,5433
Reaction_R-HSA-201669,5434
Reaction_R-HSA-9768616,5435
Reaction_R-HSA-9823952,5436
Reaction_R-HSA-3321883,5437
Reaction_R-HSA-9762282,5438
Reaction_R-HSA-9012761,5439
Reaction_R-HSA-9818010,5440
Reaction_R-HSA-265424,5441
Reaction_R-HSA-3322422,5442
Reaction_R-HSA-9734353,5443
Reaction_R-HSA-199206,5444
GO_0032271_instance,5445
Reaction_R-HSA-6787525,5446
Reaction_R-HSA-9714691,5447
Reaction_R-HSA-2466068,5448
Reaction_R-HSA-9656213,5449
Reaction_R-HSA-168880,5450
Reaction_R-HSA-73736,5451
Pathway_R-HSA-8951430,5452
Reaction_R-HSA-9768067,5453
Reaction_R-HSA-9853512,5454
Pathway_R-HSA-9853506,5455
Reaction_R-HSA-8944047,5456
Reaction_R-HSA-9665388,5457
Reaction_R-HSA-933530,5458
Pathway_R-HSA-933542,5459
Reaction_R-HSA-9625510,5460
Reaction_R-HSA-5658435,5461
Reaction_R-HSA-205112,5462
Reaction_R-HSA-9861300,5463
Reaction_R-HSA-432188,5464
Reaction_R-HSA-1250357,5465
Reaction_R-HSA-9796379,5466
Reaction_R-HSA-3371527,5467
Reaction_R-HSA-9652264,5468
Reaction_R-HSA-8952638,5469
Reaction_R-HSA-373736,5470
Reaction_R-HSA-9850958,5471
GO_0045333_instance,5472
Reaction_R-HSA-8876616,5473
Reaction_R-HSA-9860785,5474
Reaction_R-HSA-9842665,5475
Reaction_R-HSA-453200,5476
Reaction_R-HSA-9821410,5477
Reaction_R-HSA-2730886,5478
Reaction_R-HSA-3928601,5479
Reaction_R-HSA-211716,5480
Reaction_R-HSA-9647978,5481
Reaction_R-HSA-4686998,5482
Reaction_R-HSA-187520,5483
Pathway_R-HSA-8873719,5484
Pathway_R-HSA-6803529,5485
Reaction_R-HSA-9838093,5486
Pathway_R-HSA-4641258,5487
Reaction_R-HSA-4655404,5488
Pathway_R-HSA-75955,5489
Reaction_R-HSA-8940001,5490
Pathway_R-HSA-8941332,5491
Reaction_R-HSA-9033232,5492
Reaction_R-HSA-2681667,5493
Reaction_R-HSA-9009085,5494
Pathway_R-HSA-6804114,5495
Reaction_R-HSA-9013159,5496
Reaction_R-HSA-5653754,5497
Pathway_R-HSA-5250941,5498
Pathway_R-HSA-9670095,5499
Reaction_R-HSA-1678841,5500
Reaction_R-HSA-392749,5501
Reaction_R-HSA-9860816,5502
Reaction_R-HSA-9843900,5503
Reaction_R-HSA-1250486,5504
Reaction_R-HSA-5218830,5505
Reaction_R-HSA-8852130,5506
Reaction_R-HSA-9636296,5507
Reaction_R-HSA-109807,5508
Reaction_R-HSA-5357757,5509
Reaction_R-HSA-5655326,5510
Reaction_R-HSA-174445,5511
Pathway_R-HSA-351906,5512
Reaction_R-HSA-9008433,5513
Reaction_R-HSA-2294590,5514
Reaction_R-HSA-8935930,5515
Reaction_R-HSA-8851710,5516
Pathway_R-HSA-8851708,5517
Reaction_R-HSA-9013889,5518
Reaction_R-HSA-1306953,5519
Reaction_R-HSA-5669250,5520
Reaction_R-HSA-164522,5521
Pathway_R-HSA-162592,5522
Reaction_R-HSA-5655285,5523
Reaction_R-HSA-114544,5524
Reaction_R-HSA-5617867,5525
Reaction_R-HSA-72095,5526
Reaction_R-HSA-8874205,5527
Reaction_R-HSA-6814555,5528
Reaction_R-HSA-110363,5529
Reaction_R-HSA-5696914,5530
Reaction_R-HSA-1861788,5531
Reaction_R-HSA-2396599,5532
Reaction_R-HSA-167419,5533
Reaction_R-HSA-5693542,5534
Reaction_R-HSA-183094,5535
Reaction_R-HSA-9860160,5536
Pathway_R-HSA-9839394,5537
Reaction_R-HSA-9009378,5538
Reaction_R-HSA-6802916,5539
Reaction_R-HSA-1855172,5540
Pathway_R-HSA-6807505,5541
Reaction_R-HSA-156808,5542
Reaction_R-HSA-388814,5543
Reaction_R-HSA-183067,5544
Reaction_R-HSA-174057,5545
Pathway_R-HSA-428890,5546
Reaction_R-HSA-8951595,5547
Reaction_R-HSA-9609860,5548
Reaction_R-HSA-9725342,5549
Reaction_R-HSA-9768618,5550
Reaction_R-HSA-1454689,5551
Reaction_R-HSA-9842641,5552
Pathway_R-HSA-165054,5553
Pathway_R-HSA-390247,5554
Reaction_R-HSA-3299569,5555
Reaction_R-HSA-168915,5556
Reaction_R-HSA-167098,5557
Reaction_R-HSA-3782637,5558
Reaction_R-HSA-9856510,5559
GO_0032154_instance,5560
Pathway_R-HSA-9022692,5561
Reaction_R-HSA-5617862,5562
Pathway_R-HSA-8948747,5563
Reaction_R-HSA-1977959,5564
Reaction_R-HSA-9760402,5565
Reaction_R-HSA-391866,5566
Reaction_R-HSA-914022,5567
Reaction_R-HSA-9796368,5568
Reaction_R-HSA-5625774,5569
Reaction_R-HSA-182186,5570
Reaction_R-HSA-8868648,5571
Reaction_R-HSA-6811479,5572
Reaction_R-HSA-9615571,5573
Reaction_R-HSA-9865520,5574
Pathway_R-HSA-5357786,5575
Protein_GTSF1L,5576
Reaction_R-HSA-9679787,5577
Reaction_R-HSA-4755479,5578
Reaction_R-HSA-450490,5579
Reaction_R-HSA-164151,5580
Reaction_R-HSA-3928648,5581
Reaction_R-HSA-8948224,5582
Reaction_R-HSA-174105,5583
Reaction_R-HSA-9666458,5584
Reaction_R-HSA-5682388,5585
Reaction_R-HSA-9684118,5586
Reaction_R-HSA-8853774,5587
Reaction_R-HSA-77585,5588
Reaction_R-HSA-373813,5589
Reaction_R-HSA-1839114,5590
Pathway_R-HSA-5358751,5591
Reaction_R-HSA-74993,5592
Pathway_R-HSA-73863,5593
Reaction_R-HSA-68825,5594
Reaction_R-HSA-8983063,5595
Reaction_R-HSA-5679205,5596
Reaction_R-HSA-6799197,5597
GO_0065003_instance,5598
Reaction_R-HSA-158251,5599
Reaction_R-HSA-5685318,5600
Reaction_R-HSA-113412,5601
GO_0006888_instance,5602
Reaction_R-HSA-1632857,5603
Reaction_R-HSA-109637,5604
Reaction_R-HSA-452108,5605
Reaction_R-HSA-9698043,5606
Reaction_R-HSA-1855173,5607
Pathway_R-HSA-9701192,5608
Reaction_R-HSA-3234081,5609
Reaction_R-HSA-9033485,5610
Reaction_R-HSA-1791156,5611
Reaction_R-HSA-450063,5612
Reaction_R-HSA-5690702,5613
Reaction_R-HSA-9842839,5614
Reaction_R-HSA-389352,5615
Reaction_R-HSA-9828027,5616
Pathway_R-HSA-8941858,5617
Reaction_R-HSA-202726,5618
Reaction_R-HSA-9956624,5619
Reaction_R-HSA-2976551,5620
Pathway_R-HSA-2197563,5621
Reaction_R-HSA-9603407,5622
Reaction_R-HSA-9865238,5623
Reaction_R-HSA-4655431,5624
Pathway_R-HSA-9674555,5625
Reaction_R-HSA-157849,5626
Reaction_R-HSA-5228525,5627
Reaction_R-HSA-8983425,5628
Reaction_R-HSA-5694421,5629
Reaction_R-HSA-9680389,5630
Reaction_R-HSA-203946,5631
Reaction_R-HSA-9021888,5632
Reaction_R-HSA-8853252,5633
Reaction_R-HSA-77095,5634
Reaction_R-HSA-4608855,5635
Reaction_R-HSA-9026408,5636
Pathway_R-HSA-177128,5637
Reaction_R-HSA-1251992,5638
Reaction_R-HSA-9690493,5639
Reaction_R-HSA-77078,5640
Reaction_R-HSA-9683648,5641
Reaction_R-HSA-432096,5642
Reaction_R-HSA-3000122,5643
Pathway_R-HSA-167162,5644
Reaction_R-HSA-9728664,5645
